filename,blink_count,blink_frequency,blink_duration_mean,blink_duration_variability,blink_duration_min,blink_duration_max,ibi_mean,ibi_std,ibi_min,ibi_max,blink_proportion,long_blinks_proportion,blink_intensity_mean,blink_intensity_variability,blink_intensity_max,blink_intensity_min,lips_puller_activation_frequency,lips_puller_intensity_mean,lips_puller_intensity_variability,lips_puller_intensity_min,lips_puller_intensity_max,lips_tightening_activation_frequency,lips_tightening_intensity_mean,lips_tightening_intensity_variability,lips_tightening_intensity_min,lips_tightening_intensity_max,lips_parting_activation_frequency,lips_parting_duration_mean,lips_parting_duration_variability,lips_parting_duration_min,lips_parting_duration_max,lips_parting_intensity_mean,lips_parting_intensity_variability,lips_parting_intensity_min,lips_parting_intensity_max,jaw_drop_activation_frequency,jaw_drop_duration_mean,jaw_drop_duration_variability,jaw_drop_duration_min,jaw_drop_duration_max,jaw_drop_intensity_mean,jaw_drop_intensity_variability,jaw_drop_intensity_min,jaw_drop_intensity_max,inner_brow_raiser_activation_frequency,inner_brow_raiser_intensity_mean,inner_brow_raiser_intensity_variability,inner_brow_raiser_intensity_min,inner_brow_raiser_intensity_max,upper_lid_raiser_activation_frequency,upper_lid_raiser_intensity_mean,upper_lid_raiser_intensity_variability,upper_lid_raiser_intensity_min,upper_lid_raiser_intensity_max,cheek_raiser_activation_frequency,cheek_raiser_intensity_mean,cheek_raiser_intensity_variability,cheek_raiser_intensity_min,cheek_raiser_intensity_max,lid_tightener_activation_frequency,lid_tightener_intensity_mean,lid_tightener_intensity_variability,lid_tightener_intensity_min,lid_tightener_intensity_max
2020-04-05T22-18-51-133Z54-nose_touch,3,0.20089285714285715,1.2666666666666666,0.7363574011458174,0.4,2.2,2.2333333333333334,0.43333333333333324,1.8,2.6666666666666665,0.2544642857142857,1.0,0.3324561403508771,0.3981218437944164,1.39,0.01,0.017857142857142856,0.1975,0.08460693430998038,0.09,0.27,0.16071428571428573,0.2952777777777778,0.1696464577729834,0.07,0.64,0.2767857142857143,0.8266666666666668,0.6948700917757539,0.3333333333333333,2.2,1.2369354838709676,0.5834453595433876,0.31,2.16,0.3125,1.1666666666666667,0.6968181653455625,0.26666666666666666,2.2,1.938142857142857,0.6475400336952885,0.84,3.11,0.16517857142857142,0.41216216216216217,0.2761555030446829,0.04,0.94,1.0,0.1252232142857143,0.3597220454072194,0.01,2.63,0.022321428571428572,0.10400000000000001,0.08677557259966656,0.03,0.2,0.0,0.0,0.0,0.0,0.0
2019-10-23T14-20-13-842Z37-nose_touch,7,0.19301470588235295,1.0857142857142859,1.0165077382191492,0.13333333333333333,3.4,2.2333333333333334,1.5723301886761007,0.6666666666666666,5.4,0.2095588235294118,0.8571428571428571,0.09657894736842107,0.19187398587489507,1.15,0.01,0.02022058823529412,0.17181818181818184,0.1416204915835404,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.2757352941176471,0.8333333333333331,0.7320696182235168,0.2,2.933333333333333,0.8312666666666666,0.4749585593603084,0.02,2.95,0.1488970588235294,0.6000000000000001,0.38361503336960157,0.13333333333333333,1.3333333333333333,1.1803703703703703,0.5527645168705306,0.07,2.56,0.14522058823529413,0.5113924050632912,0.38499328724489296,0.01,1.29,0.7757352941176471,0.06893364928909952,0.16387542442971506,0.01,1.41,0.0,0.0,0.0,0.0,0.0,0.0055147058823529415,0.0,0.0,0.0,0.0
2020-03-31T13-50-08-895Z73-nose_touch,1,0.06637168141592921,0.4666666666666667,0.26666666666666666,0.2,0.7333333333333333,13.466666666666667,0.0,13.466666666666667,13.466666666666667,0.061946902654867256,1.0,0.4628571428571428,0.1119360099774435,0.67,0.25,0.1504424778761062,1.5502941176470586,0.1225606910663138,1.31,1.78,0.9380530973451328,0.8989622641509433,0.5713473379300703,0.01,2.34,0.26548672566371684,1.3333333333333333,0.8128596070298615,0.6,2.466666666666667,1.2413333333333334,0.8324692016834092,0.03,2.95,0.19469026548672566,1.4666666666666666,1.2,0.26666666666666666,2.6666666666666665,2.0790909090909087,0.9850340997091687,0.06,3.2,0.008849557522123894,0.21000000000000002,0.014142135623730944,0.2,0.22,0.6460176991150443,0.06568493150684931,0.11591261592249252,0.01,0.55,0.2920353982300885,1.0222727272727272,0.1418319206183633,0.65,1.34,0.05309734513274336,0.7958333333333334,0.1674655097914104,0.45,0.96
2020-01-23T19-44-23-160Z54-nose_touch,3,0.2760736196319018,0.48888888888888893,0.29979416807182313,0.13333333333333333,0.8666666666666667,2.6,1.4,1.2,4.0,0.13496932515337423,0.6666666666666666,0.10863636363636364,0.13108686522213517,0.42,0.07,0.2331288343558282,0.7371052631578948,0.17049859941941733,0.45,1.13,0.0,0.0,0.0,0.0,0.0,0.1901840490797546,0.688888888888889,0.6935327348589883,0.13333333333333333,1.6666666666666667,1.1116129032258064,0.2653437616149228,0.49,1.56,0.294478527607362,0.6399999999999999,0.3492213560989012,0.26666666666666666,1.2,0.9175,0.6745226838764059,0.07,2.36,0.2392638036809816,0.8969230769230768,0.47348180560916486,0.01,1.84,0.9570552147239264,0.06102564102564102,0.15030369036818797,0.01,0.88,0.0,0.0,0.0,0.0,0.0,0.06134969325153374,0.072,0.05865151319446072,0.04,0.14
2020-04-03T18-28-47-933Z11-nose_touch,2,0.14634146341463417,0.7333333333333333,0.5333333333333333,0.2,1.2666666666666666,4.0,0.0,4.0,4.0,0.1073170731707317,0.5,0.01,0.04035556254807296,0.19,0.01,0.14634146341463414,1.0833333333333335,0.5591701569002194,0.25,1.64,0.424390243902439,0.5380459770114943,0.44848281468840784,0.03,1.7,0.1902439024390244,0.65,0.36016971308290513,0.2,1.0666666666666667,1.4817948717948717,0.4020727336327398,0.3,2.27,0.22439024390243903,0.7666666666666667,0.30368111930480995,0.4,1.0666666666666667,1.4067391304347825,0.6219255201846962,0.15,2.68,0.1024390243902439,0.550952380952381,0.46658230529998423,0.06,1.32,0.08292682926829269,0.15,0.13435028842544405,0.01,0.38,0.09268292682926829,1.5889473684210527,0.1831178957466748,1.2,1.86,0.43414634146341463,1.8870786516853932,0.31825947906754204,0.66,2.61
2020-03-21T11-38-12-393Z25-nose_touch,1,0.06521739130434782,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,0.017391304347826087,1.0,0.2,0.0469041575982343,0.25,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030434782608695653,0.15555555555555556,0.08314794192830981,0.06666666666666667,0.26666666666666666,0.7914285714285715,0.16747423398128758,0.58,1.04,0.004347826086956522,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.59,,0.59,0.59,0.034782608695652174,0.2875,0.07146427679017579,0.19,0.4,0.6869565217391305,0.052974683544303805,0.08980878124877131,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIHFX695VBHFM-nose_touch-2020-12-07T14-08-12-327Z-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323943661971831,0.2724242424242424,0.1585486972319211,0.06,0.69,0.2112676056338028,2.0,0.0,2.0,2.0,0.4513333333333333,0.16535715438331394,0.12,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323943661971831,0.012424242424242424,0.032598917066973154,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.20422535211267606,0.7758620689655171,0.3103053477898747,0.28,1.26
2019-10-22T02-07-13-781Z42-nose_touch,3,0.25280898876404495,0.4666666666666666,0.054433105395181716,0.4,0.5333333333333333,2.2666666666666666,1.0666666666666669,1.2,3.3333333333333335,0.11797752808988762,1.0,0.5285714285714285,0.4666185349328262,1.29,0.06,0.02247191011235955,0.5425,0.15041608956491323,0.35,0.71,0.6741573033707865,0.7331666666666667,0.38487798641357795,0.03,1.44,0.3202247191011236,1.9000000000000001,1.3,0.6,3.2,0.9696491228070174,0.3657427126130799,0.48,2.22,0.37640449438202245,2.2333333333333334,0.6333333333333333,1.6,2.8666666666666667,2.7246268656716417,0.73096102859722,1.1,3.68,0.2808988764044944,0.6666,0.20190531221847735,0.2,1.09,0.5056179775280899,0.08166666666666667,0.14264948792229987,0.01,0.6,0.0,0.0,0.0,0.0,0.0,0.11797752808988764,0.7152380952380951,0.5401538581517219,0.03,1.39
NIHLP696LBHDB-nose_touch-2020-01-06T14-57-36-510Z-,3,0.2542372881355932,0.26666666666666666,0.10886621079036349,0.13333333333333333,0.4,4.033333333333333,0.5666666666666664,3.466666666666667,4.6,0.06779661016949153,0.6666666666666666,0.3725,0.2581798175338618,0.75,0.11,0.23163841807909605,0.15829268292682927,0.10002255843119567,0.02,0.37,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,1.6,0.0,1.6,1.6,1.5358333333333334,0.25670007311302406,0.84,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045593220338983054,0.1026402231501883,0.01,0.53,0.536723163841808,0.6318947368421053,0.16073166972583697,0.19,0.93,0.9378531073446328,1.8227710843373492,0.424460622446066,1.02,3.22
NIHEB701YGBEC-nose_touch-2021-02-22T13-45-38-007Z-,1,0.11194029850746269,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.03731343283582089,1.0,0.26000000000000006,0.1753567791675018,0.51,0.08,0.04477611940298507,0.0,0.0,0.0,0.0,0.09701492537313433,0.0,0.0,0.0,0.0,0.208955223880597,0.37333333333333335,0.32276582498427214,0.06666666666666667,0.9333333333333333,1.1964285714285716,0.789196564191214,0.04,2.0,0.22388059701492538,0.5,0.07453559924999298,0.4,0.6,0.8250000000000001,0.47336469865319963,0.12,2.24,0.23134328358208955,0.2287096774193548,0.11398075672334258,0.04,0.43,0.08955223880597014,0.12750000000000003,0.1318487425389067,0.08,0.42,0.11940298507462686,0.059375000000000004,0.03802959373961284,0.02,0.13,0.19402985074626866,0.7884615384615384,0.3705853996874923,0.38,1.54
